attendance_date,employee_id,scheduled_days,present_days,leave_days,absence_days,overtime_hours
2022-10-31,EMP00166,20,19,1,0,7.92
2022-11-30,EMP00166,21,20,1,0,7.47
2022-12-31,EMP00166,20,20,0,0,5.73
2023-01-31,EMP00166,20,20,0,0,16.63
2023-02-28,EMP00166,20,18,2,0,3.56
2023-03-31,EMP00166,23,21,2,0,11.86
2023-04-30,EMP00166,23,21,1,1,9.78
2023-05-31,EMP00166,21,20,1,0,14.31
2023-06-30,EMP00166,22,20,2,0,4.66
2023-07-31,EMP00166,21,20,1,0,4.34
2023-08-31,EMP00166,22,20,2,0,13.48
2023-09-30,EMP00166,23,22,1,0,10.13
2023-10-31,EMP00166,21,19,2,0,0.28
2023-11-30,EMP00166,20,20,0,0,5.3
2023-12-31,EMP00166,22,20,1,1,9.93
2024-01-31,EMP00166,21,20,1,0,12.19
2024-02-29,EMP00166,21,20,1,0,4.6
2024-03-31,EMP00166,21,21,0,0,0.0
2024-04-30,EMP00166,21,19,2,0,10.62
2024-05-31,EMP00166,23,23,0,0,1.9
2024-06-30,EMP00166,20,19,1,0,0.0
2024-07-31,EMP00166,22,17,4,1,0.0
2024-08-31,EMP00166,22,18,3,1,12.07
2024-09-30,EMP00166,20,17,3,0,8.64
2024-10-31,EMP00166,21,21,0,0,6.87
2024-11-30,EMP00166,23,23,0,0,14.95
2024-12-31,EMP00166,20,20,0,0,11.19
2023-05-31,EMP00167,21,21,0,0,16.08
2023-06-30,EMP00167,22,22,0,0,1.04
2023-07-31,EMP00167,22,22,0,0,7.83
2023-08-31,EMP00167,20,19,0,1,0.0
2023-09-30,EMP00167,23,23,0,0,6.85
2023-10-31,EMP00167,23,22,1,0,6.76
2023-11-30,EMP00167,22,22,0,0,11.13
2023-12-31,EMP00167,20,18,0,2,8.23
2024-01-31,EMP00167,21,17,3,1,11.12
2024-02-29,EMP00167,21,17,4,0,11.52
2024-03-31,EMP00167,21,19,0,2,18.77
2024-04-30,EMP00167,23,20,3,0,6.42
2024-05-31,EMP00167,20,17,3,0,3.29
2024-06-30,EMP00167,20,18,1,1,9.23
2024-07-31,EMP00167,20,17,3,0,3.99
2024-08-31,EMP00167,20,19,1,0,15.41
2024-09-30,EMP00167,20,19,1,0,6.58
2024-10-31,EMP00167,22,21,1,0,5.17
2024-11-30,EMP00167,22,22,0,0,5.64
2024-12-31,EMP00167,21,18,3,0,11.59
2022-05-31,EMP00168,21,20,1,0,7.21
2022-06-30,EMP00168,22,22,0,0,4.79
2022-07-31,EMP00168,23,22,1,0,16.33
2022-08-31,EMP00168,22,22,0,0,3.72
2022-09-30,EMP00168,21,19,2,0,8.18
2022-10-31,EMP00168,22,22,0,0,11.26
2022-11-30,EMP00168,22,21,1,0,0.0
2022-12-31,EMP00168,23,23,0,0,10.4
2023-01-31,EMP00168,20,20,0,0,2.72
2023-02-28,EMP00168,21,20,1,0,12.11
2023-03-31,EMP00168,20,20,0,0,3.19
2023-04-30,EMP00168,21,20,0,1,11.46
2023-05-31,EMP00168,21,20,1,0,13.53
2023-06-30,EMP00168,23,22,1,0,12.31
2023-07-31,EMP00168,23,23,0,0,9.26
2023-08-31,EMP00168,21,21,0,0,6.84
2023-09-30,EMP00168,22,19,3,0,5.12
2023-10-31,EMP00168,22,21,1,0,15.36
2023-11-30,EMP00168,22,22,0,0,4.5
2023-12-31,EMP00168,22,20,2,0,2.81
2024-01-31,EMP00168,22,20,2,0,11.33
2024-02-29,EMP00168,22,21,1,0,4.02
2024-03-31,EMP00168,20,20,0,0,3.25
2024-04-30,EMP00168,21,20,1,0,0.78
2024-05-31,EMP00168,23,23,0,0,5.59
2024-06-30,EMP00168,23,22,1,0,7.59
2024-07-31,EMP00168,20,20,0,0,9.22
2024-08-31,EMP00168,23,22,1,0,12.76
2024-09-30,EMP00168,21,19,2,0,10.63
2024-10-31,EMP00168,23,22,1,0,7.05
2024-11-30,EMP00168,21,21,0,0,7.01
2024-12-31,EMP00168,20,19,1,0,10.55
2022-01-31,EMP00169,23,23,0,0,14.36
2022-02-28,EMP00169,21,19,2,0,8.63
2022-03-31,EMP00169,23,23,0,0,5.65
2022-04-30,EMP00169,23,23,0,0,3.04
2022-05-31,EMP00169,20,18,2,0,0.77
2022-06-30,EMP00169,23,22,1,0,11.33
2022-07-31,EMP00169,20,19,0,1,10.89
2022-08-31,EMP00169,22,20,2,0,10.89
2022-09-30,EMP00169,23,22,1,0,7.36
2022-10-31,EMP00169,21,21,0,0,15.03
2022-11-30,EMP00169,20,20,0,0,5.58
2022-12-31,EMP00169,22,18,4,0,12.78
2023-01-31,EMP00169,20,19,1,0,7.81
2023-02-28,EMP00169,23,22,1,0,4.96
2023-03-31,EMP00169,23,19,4,0,10.96
2023-04-30,EMP00169,23,23,0,0,10.05
2023-05-31,EMP00169,22,22,0,0,9.78
2023-06-30,EMP00169,20,20,0,0,8.41
2023-07-31,EMP00169,20,18,1,1,7.81
2023-08-31,EMP00169,22,20,2,0,19.94
2023-09-30,EMP00169,22,21,0,1,13.92
2023-10-31,EMP00169,21,21,0,0,11.61
2023-11-30,EMP00169,23,22,1,0,8.56
2023-12-31,EMP00169,23,22,1,0,13.04
2024-01-31,EMP00169,20,18,2,0,10.59
2024-02-29,EMP00169,23,22,1,0,8.13
2024-03-31,EMP00169,20,17,2,1,6.48
2024-04-30,EMP00169,21,20,0,1,7.6
2024-05-31,EMP00169,20,18,2,0,0.0
2024-06-30,EMP00169,23,23,0,0,9.05
2024-07-31,EMP00169,21,18,3,0,5.56
2024-08-31,EMP00169,23,21,2,0,15.96
2024-09-30,EMP00169,22,20,2,0,8.1
2024-10-31,EMP00169,23,23,0,0,2.06
2024-11-30,EMP00169,23,23,0,0,7.75
2024-12-31,EMP00169,22,18,4,0,2.77
2022-01-31,EMP00170,22,22,0,0,10.37
2022-02-28,EMP00170,20,20,0,0,9.45
2022-03-31,EMP00170,21,21,0,0,12.79
2022-04-30,EMP00170,23,23,0,0,4.05
2022-05-31,EMP00170,23,20,3,0,8.17
2022-06-30,EMP00170,22,21,1,0,1.17
2022-07-31,EMP00170,23,21,2,0,11.51
2022-08-31,EMP00170,21,21,0,0,10.59
2022-09-30,EMP00170,22,20,2,0,10.48
2022-10-31,EMP00170,20,19,1,0,8.01
2022-11-30,EMP00170,20,20,0,0,10.07
2022-12-31,EMP00170,20,19,1,0,16.02
2023-01-31,EMP00170,22,20,2,0,6.57
2023-02-28,EMP00170,23,21,2,0,8.69
2023-03-31,EMP00170,22,21,1,0,2.57
2023-04-30,EMP00170,22,20,2,0,3.66
2023-05-31,EMP00170,21,20,1,0,8.49
2023-06-30,EMP00170,22,20,2,0,13.52
2023-07-31,EMP00170,21,19,2,0,6.72
2023-08-31,EMP00170,21,21,0,0,6.82
2023-09-30,EMP00170,20,18,2,0,5.97
2023-10-31,EMP00170,21,19,2,0,5.33
2023-11-30,EMP00170,20,18,2,0,9.47
2023-12-31,EMP00170,23,22,1,0,0.51
2024-01-31,EMP00170,23,20,2,1,14.4
2024-02-29,EMP00170,22,21,1,0,4.67
2022-01-31,EMP00171,22,18,4,0,11.61
2022-02-28,EMP00171,20,18,2,0,1.65
2022-03-31,EMP00171,22,20,1,1,11.34
2022-04-30,EMP00171,21,21,0,0,11.36
2022-05-31,EMP00171,20,19,1,0,9.92
2022-06-30,EMP00171,23,23,0,0,3.03
2022-07-31,EMP00171,21,19,2,0,9.25
2022-08-31,EMP00171,21,17,3,1,2.08
2022-09-30,EMP00171,22,21,1,0,6.74
2022-10-31,EMP00171,21,18,1,2,13.15
2022-11-30,EMP00171,23,23,0,0,11.98
2022-12-31,EMP00171,21,20,1,0,8.08
2023-01-31,EMP00171,22,20,2,0,3.13
2023-02-28,EMP00171,23,20,3,0,11.23
2023-03-31,EMP00171,23,23,0,0,8.1
2023-04-30,EMP00171,21,21,0,0,0.0
2023-05-31,EMP00171,22,18,4,0,11.91
2023-06-30,EMP00171,23,20,2,1,7.88
2023-07-31,EMP00171,20,19,1,0,14.01
2023-08-31,EMP00171,21,20,1,0,2.52
2023-09-30,EMP00171,20,16,4,0,0.0
2023-10-31,EMP00171,20,17,3,0,9.4
2023-11-30,EMP00171,23,22,1,0,9.46
2023-12-31,EMP00171,23,23,0,0,0.0
2024-01-31,EMP00171,20,19,1,0,3.11
2024-02-29,EMP00171,20,20,0,0,21.78
2024-03-31,EMP00171,23,22,1,0,6.47
2024-04-30,EMP00171,22,22,0,0,11.65
2024-05-31,EMP00171,23,21,2,0,4.75
2024-06-30,EMP00171,22,21,1,0,0.0
2024-07-31,EMP00171,23,23,0,0,7.15
2024-08-31,EMP00171,20,18,2,0,6.67
2024-09-30,EMP00171,22,22,0,0,6.0
2024-10-31,EMP00171,23,21,2,0,7.43
2024-11-30,EMP00171,23,23,0,0,9.32
2024-12-31,EMP00171,22,20,2,0,7.25
2022-01-31,EMP00172,22,22,0,0,1.68
2022-02-28,EMP00172,23,22,1,0,10.43
2022-03-31,EMP00172,22,20,2,0,0.0
2022-04-30,EMP00172,20,20,0,0,0.0
2022-05-31,EMP00172,22,22,0,0,11.7
2022-06-30,EMP00172,20,18,2,0,10.54
2022-07-31,EMP00172,23,22,1,0,7.71
2022-08-31,EMP00172,23,20,2,1,1.02
2022-09-30,EMP00172,22,18,3,1,4.46
2022-10-31,EMP00172,23,22,1,0,6.69
2022-11-30,EMP00172,21,20,1,0,0.02
2022-12-31,EMP00172,21,19,1,1,4.3
2023-01-31,EMP00172,22,21,1,0,11.26
2023-02-28,EMP00172,23,23,0,0,15.14
2023-03-31,EMP00172,23,22,1,0,5.9
2023-04-30,EMP00172,23,23,0,0,11.78
2023-05-31,EMP00172,20,20,0,0,0.0
2023-06-30,EMP00172,23,22,0,1,11.3
2023-07-31,EMP00172,21,20,1,0,3.98
2023-08-31,EMP00172,20,20,0,0,9.54
2023-09-30,EMP00172,23,22,1,0,6.76
2023-10-31,EMP00172,21,20,1,0,14.6
2023-11-30,EMP00172,22,19,2,1,3.63
2023-12-31,EMP00172,21,17,4,0,11.14
2024-01-31,EMP00172,20,20,0,0,6.6
2024-02-29,EMP00172,21,20,1,0,7.21
2024-03-31,EMP00172,22,22,0,0,7.08
2024-04-30,EMP00172,22,21,1,0,3.77
2024-05-31,EMP00172,22,19,2,1,7.93
2024-06-30,EMP00172,21,18,3,0,7.69
2024-07-31,EMP00172,22,22,0,0,9.21
2024-08-31,EMP00172,22,21,0,1,8.42
2024-09-30,EMP00172,23,19,3,1,11.99
2024-10-31,EMP00172,21,17,2,2,12.62
2024-11-30,EMP00172,21,20,1,0,2.75
2024-12-31,EMP00172,23,21,2,0,12.34
2022-01-31,EMP00173,21,15,4,2,2.07
2022-02-28,EMP00173,20,20,0,0,10.94
2022-03-31,EMP00173,22,21,1,0,11.1
2022-04-30,EMP00173,21,18,3,0,0.0
2022-05-31,EMP00173,21,18,3,0,8.46
2022-06-30,EMP00173,23,23,0,0,5.66
2022-07-31,EMP00173,22,21,1,0,4.21
2022-08-31,EMP00173,21,20,0,1,14.75
2022-09-30,EMP00173,21,21,0,0,4.73
2022-10-31,EMP00173,21,20,1,0,3.97
2022-11-30,EMP00173,20,20,0,0,8.38
2022-12-31,EMP00173,23,22,1,0,11.43
2023-01-31,EMP00173,23,23,0,0,7.29
2023-02-28,EMP00173,22,19,1,2,13.83
2023-03-31,EMP00173,21,21,0,0,10.65
2023-04-30,EMP00173,22,20,1,1,0.0
2023-05-31,EMP00173,23,23,0,0,5.35
2023-06-30,EMP00173,23,19,4,0,5.19
2023-07-31,EMP00173,20,18,1,1,10.4
2023-08-31,EMP00173,23,23,0,0,0.0
2023-09-30,EMP00173,20,20,0,0,20.75
2023-10-31,EMP00173,21,15,4,2,10.66
2023-11-30,EMP00173,22,20,2,0,8.74
2023-12-31,EMP00173,23,22,0,1,13.91
2024-01-31,EMP00173,23,23,0,0,19.72
2024-02-29,EMP00173,23,21,2,0,12.35
2024-03-31,EMP00173,21,17,3,1,12.74
2024-04-30,EMP00173,20,17,3,0,8.65
2024-05-31,EMP00173,21,18,3,0,7.29
2024-06-30,EMP00173,23,22,1,0,5.62
2024-07-31,EMP00173,21,19,2,0,3.87
2024-08-31,EMP00173,21,18,3,0,4.56
2024-09-30,EMP00173,22,22,0,0,1.25
2024-10-31,EMP00173,23,21,2,0,7.62
2024-11-30,EMP00173,21,21,0,0,0.0
2024-12-31,EMP00173,20,18,2,0,8.95
2022-09-30,EMP00174,22,21,1,0,7.82
2022-10-31,EMP00174,21,21,0,0,8.73
2022-11-30,EMP00174,20,19,1,0,5.39
2022-12-31,EMP00174,23,20,3,0,23.38
2023-01-31,EMP00174,23,21,0,2,14.8
2023-02-28,EMP00174,20,19,1,0,1.78
2023-03-31,EMP00174,22,20,2,0,9.16
2023-04-30,EMP00174,21,20,1,0,4.96
2023-05-31,EMP00174,21,20,1,0,2.93
2023-06-30,EMP00174,21,20,1,0,1.3
2023-07-31,EMP00174,21,21,0,0,10.16
2023-08-31,EMP00174,22,20,2,0,4.59
2023-09-30,EMP00174,21,19,2,0,12.84
2023-10-31,EMP00174,22,18,4,0,12.97
2023-11-30,EMP00174,20,18,2,0,14.87
2024-02-29,EMP00175,22,21,1,0,3.74
2024-03-31,EMP00175,20,19,1,0,10.38
2024-04-30,EMP00175,22,21,1,0,11.16
2024-05-31,EMP00175,22,19,3,0,5.63
2024-06-30,EMP00175,23,21,1,1,4.14
2024-07-31,EMP00175,22,19,3,0,16.05
2024-08-31,EMP00175,23,22,1,0,9.14
2024-09-30,EMP00175,22,20,2,0,11.18
2024-10-31,EMP00175,20,20,0,0,3.89
2024-11-30,EMP00175,23,19,4,0,1.9
2024-12-31,EMP00175,23,22,1,0,5.15
2023-05-31,EMP00176,23,22,1,0,7.38
2023-06-30,EMP00176,21,19,1,1,2.68
2023-07-31,EMP00176,22,22,0,0,7.95
2023-08-31,EMP00176,23,23,0,0,0.0
2023-09-30,EMP00176,21,20,0,1,2.4
2023-10-31,EMP00176,22,21,1,0,11.35
2023-11-30,EMP00176,21,19,2,0,11.02
2023-12-31,EMP00176,20,20,0,0,6.04
2024-01-31,EMP00176,20,19,1,0,2.91
2024-02-29,EMP00176,22,20,1,1,2.86
2024-03-31,EMP00176,22,22,0,0,6.13
2024-04-30,EMP00176,20,19,1,0,11.22
2024-05-31,EMP00176,23,22,1,0,12.64
2024-06-30,EMP00176,23,20,2,1,5.52
2024-07-31,EMP00176,22,20,2,0,2.23
2024-08-31,EMP00176,23,20,3,0,9.34
2024-09-30,EMP00176,20,19,1,0,3.88
2024-10-31,EMP00176,22,19,3,0,5.41
2024-11-30,EMP00176,20,19,1,0,14.63
2024-12-31,EMP00176,22,22,0,0,12.14
2022-01-31,EMP00177,23,23,0,0,8.79
2022-02-28,EMP00177,23,19,4,0,1.64
2022-03-31,EMP00177,23,20,2,1,9.06
2022-04-30,EMP00177,23,22,1,0,13.31
2022-05-31,EMP00177,20,17,1,2,6.12
2022-06-30,EMP00177,23,22,1,0,14.76
2022-07-31,EMP00177,21,20,1,0,14.46
2022-08-31,EMP00177,21,18,3,0,16.32
2022-09-30,EMP00177,23,20,2,1,9.53
2022-10-31,EMP00177,22,20,1,1,10.94
2022-11-30,EMP00177,21,17,4,0,15.07
2022-12-31,EMP00177,21,20,1,0,10.24
2023-01-31,EMP00177,23,22,1,0,5.49
2023-02-28,EMP00177,21,19,2,0,5.76
2023-03-31,EMP00177,21,18,1,2,9.19
2023-04-30,EMP00177,22,22,0,0,1.55
2023-05-31,EMP00177,23,23,0,0,7.28
2023-06-30,EMP00177,22,21,0,1,13.48
2023-07-31,EMP00177,20,18,2,0,0.0
2023-08-31,EMP00177,20,19,1,0,15.67
2023-09-30,EMP00177,21,18,3,0,13.61
2023-10-31,EMP00177,20,20,0,0,5.7
2023-11-30,EMP00177,23,23,0,0,10.72
2023-12-31,EMP00177,23,19,2,2,8.02
2024-01-31,EMP00177,20,18,1,1,14.15
2024-02-29,EMP00177,20,20,0,0,12.91
2024-03-31,EMP00177,23,22,0,1,1.0
2024-04-30,EMP00177,23,22,1,0,10.94
2024-05-31,EMP00177,22,20,2,0,6.97
2024-06-30,EMP00177,21,21,0,0,8.41
2024-07-31,EMP00177,20,19,1,0,4.36
2024-08-31,EMP00177,20,18,0,2,16.74
2024-09-30,EMP00177,23,20,3,0,13.2
2024-10-31,EMP00177,21,20,1,0,4.3
2024-11-30,EMP00177,23,21,0,2,1.33
2024-12-31,EMP00177,22,22,0,0,6.07
2022-01-31,EMP00178,23,20,2,1,10.17
2022-02-28,EMP00178,23,23,0,0,9.2
2022-03-31,EMP00178,23,21,2,0,14.27
2022-04-30,EMP00178,21,19,0,2,11.95
2022-05-31,EMP00178,21,20,0,1,12.85
2022-06-30,EMP00178,22,21,1,0,9.63
2022-07-31,EMP00178,21,20,0,1,1.05
2022-08-31,EMP00178,20,19,1,0,7.02
2022-09-30,EMP00178,22,21,0,1,13.3
2022-10-31,EMP00178,23,23,0,0,7.74
2022-11-30,EMP00178,23,23,0,0,10.52
2022-12-31,EMP00178,23,20,2,1,6.41
2023-01-31,EMP00178,20,18,1,1,2.85
2023-02-28,EMP00178,20,20,0,0,7.38
2023-03-31,EMP00178,20,19,1,0,9.55
2023-04-30,EMP00178,20,18,0,2,4.72
2023-05-31,EMP00178,22,18,4,0,6.82
2023-06-30,EMP00178,23,21,2,0,3.3
2023-07-31,EMP00178,21,17,4,0,13.6
2023-08-31,EMP00178,22,20,1,1,6.53
2023-09-30,EMP00178,20,18,0,2,15.26
2023-10-31,EMP00178,22,22,0,0,15.64
2023-11-30,EMP00178,22,20,1,1,7.59
2023-12-31,EMP00178,21,20,0,1,2.96
2024-01-31,EMP00178,22,21,1,0,0.0
2024-02-29,EMP00178,21,21,0,0,0.64
2024-03-31,EMP00178,22,20,2,0,1.13
2024-04-30,EMP00178,20,20,0,0,14.89
2024-05-31,EMP00178,22,20,2,0,8.58
2024-06-30,EMP00178,23,23,0,0,9.95
2024-07-31,EMP00178,21,18,2,1,0.0
2024-08-31,EMP00178,23,22,1,0,2.01
2024-09-30,EMP00178,22,21,1,0,12.44
2024-10-31,EMP00178,21,20,1,0,9.43
2024-11-30,EMP00178,21,20,1,0,7.26
2024-12-31,EMP00178,21,19,2,0,10.82
2022-01-31,EMP00179,20,19,1,0,16.18
2022-02-28,EMP00179,21,21,0,0,6.89
2022-03-31,EMP00179,21,17,4,0,8.35
2022-04-30,EMP00179,21,21,0,0,8.96
2022-05-31,EMP00179,22,18,4,0,19.96
2022-06-30,EMP00179,20,18,0,2,0.0
2022-07-31,EMP00179,23,21,0,2,11.42
2022-08-31,EMP00179,22,20,1,1,7.43
2022-09-30,EMP00179,21,19,2,0,10.83
2022-10-31,EMP00179,20,18,2,0,4.71
2022-11-30,EMP00179,23,18,4,1,7.76
2022-12-31,EMP00179,23,22,1,0,11.56
2023-01-31,EMP00179,20,19,0,1,23.56
2023-02-28,EMP00179,21,20,1,0,12.04
2023-03-31,EMP00179,23,22,1,0,3.76
2023-04-30,EMP00179,21,18,3,0,5.88
2023-05-31,EMP00179,21,20,1,0,5.73
2023-06-30,EMP00179,22,20,0,2,0.0
2023-07-31,EMP00179,23,23,0,0,6.35
2023-08-31,EMP00179,23,22,1,0,11.66
2023-09-30,EMP00179,22,19,3,0,1.63
2023-10-31,EMP00179,22,21,1,0,13.24
2023-11-30,EMP00179,21,19,2,0,10.44
2023-12-31,EMP00179,22,22,0,0,4.33
2024-01-31,EMP00179,20,19,1,0,7.29
2024-02-29,EMP00179,23,23,0,0,15.99
2024-03-31,EMP00179,21,18,3,0,11.67
2024-04-30,EMP00179,20,20,0,0,8.04
2024-05-31,EMP00179,21,21,0,0,6.81
2024-06-30,EMP00179,20,20,0,0,8.38
2024-07-31,EMP00179,22,20,0,2,5.44
2024-08-31,EMP00179,23,21,2,0,0.0
2024-09-30,EMP00179,21,19,2,0,18.21
2024-10-31,EMP00179,20,20,0,0,8.78
2024-11-30,EMP00179,21,20,1,0,9.99
2024-12-31,EMP00179,20,19,1,0,7.71
2022-09-30,EMP00180,20,19,1,0,4.32
2022-10-31,EMP00180,22,21,1,0,7.07
2022-11-30,EMP00180,22,19,3,0,0.0
2022-12-31,EMP00180,23,22,1,0,19.39
2023-01-31,EMP00180,21,17,3,1,1.83
2023-02-28,EMP00180,20,20,0,0,2.84
2023-03-31,EMP00180,21,19,2,0,5.8
2023-04-30,EMP00180,23,22,1,0,14.44
2023-05-31,EMP00180,21,19,1,1,8.07
2023-06-30,EMP00180,22,20,2,0,1.82
2023-07-31,EMP00180,20,19,1,0,14.27
2023-08-31,EMP00180,20,19,1,0,11.66
2023-09-30,EMP00180,23,22,1,0,10.69
2023-10-31,EMP00180,20,19,1,0,11.58
2023-11-30,EMP00180,21,19,2,0,19.97
2023-12-31,EMP00180,22,19,2,1,18.93
2024-01-31,EMP00180,23,23,0,0,4.57
2024-02-29,EMP00180,20,18,2,0,16.12
2024-03-31,EMP00180,23,23,0,0,9.92
2024-04-30,EMP00180,21,21,0,0,10.5
2024-05-31,EMP00180,20,19,1,0,0.0
2024-06-30,EMP00180,22,19,1,2,7.15
2024-07-31,EMP00180,23,22,0,1,3.94
2024-08-31,EMP00180,20,19,1,0,12.14
2024-09-30,EMP00180,20,16,3,1,13.36
2024-10-31,EMP00180,21,18,3,0,0.0
2024-11-30,EMP00180,21,20,1,0,7.89
2024-12-31,EMP00180,23,22,1,0,13.61
2022-01-31,EMP00181,23,22,1,0,7.07
2022-02-28,EMP00181,23,23,0,0,11.65
2022-03-31,EMP00181,21,18,2,1,9.76
2022-04-30,EMP00181,23,21,2,0,9.71
2022-05-31,EMP00181,20,19,1,0,6.64
2022-06-30,EMP00181,20,19,1,0,1.92
2022-07-31,EMP00181,23,21,2,0,2.39
2022-08-31,EMP00181,22,22,0,0,11.55
2022-09-30,EMP00181,22,21,1,0,8.1
2022-10-31,EMP00181,21,19,2,0,7.31
2022-11-30,EMP00181,21,19,1,1,5.88
2022-12-31,EMP00181,22,21,1,0,6.47
2023-01-31,EMP00181,23,23,0,0,13.23
2023-02-28,EMP00181,20,17,3,0,6.32
2023-03-31,EMP00181,22,20,2,0,1.29
2023-04-30,EMP00181,22,19,2,1,11.72
2023-05-31,EMP00181,22,21,1,0,6.98
2023-06-30,EMP00181,23,22,1,0,8.16
2023-07-31,EMP00181,23,23,0,0,16.04
2023-08-31,EMP00181,23,21,2,0,7.9
2023-09-30,EMP00181,23,19,4,0,9.45
2023-10-31,EMP00181,23,20,3,0,2.11
2023-11-30,EMP00181,21,20,1,0,6.9
2023-12-31,EMP00181,22,21,0,1,11.05
2024-01-31,EMP00181,23,23,0,0,0.22
2024-02-29,EMP00181,23,20,1,2,9.0
2024-03-31,EMP00181,20,19,1,0,8.5
2024-04-30,EMP00181,22,21,1,0,8.21
2024-05-31,EMP00181,22,22,0,0,13.19
2024-06-30,EMP00181,22,20,1,1,9.67
2024-07-31,EMP00181,22,18,4,0,15.39
2024-08-31,EMP00181,23,23,0,0,3.03
2024-09-30,EMP00181,22,22,0,0,8.68
2024-10-31,EMP00181,21,21,0,0,8.42
2024-11-30,EMP00181,20,17,3,0,2.65
2024-12-31,EMP00181,23,23,0,0,12.78
2022-01-31,EMP00182,20,19,1,0,19.62
2022-02-28,EMP00182,23,23,0,0,7.91
2022-03-31,EMP00182,20,20,0,0,10.53
2022-04-30,EMP00182,20,16,4,0,8.42
2022-05-31,EMP00182,21,20,1,0,4.43
2022-06-30,EMP00182,22,21,1,0,0.0
2022-07-31,EMP00182,21,20,1,0,4.47
2022-08-31,EMP00182,22,21,1,0,1.04
2022-09-30,EMP00182,21,19,2,0,16.52
2022-10-31,EMP00182,21,17,3,1,7.42
2022-11-30,EMP00182,23,19,2,2,6.27
2022-12-31,EMP00182,22,17,3,2,12.45
2023-01-31,EMP00182,20,19,1,0,2.39
2023-02-28,EMP00182,20,18,2,0,4.17
2023-03-31,EMP00182,21,19,2,0,8.34
2023-04-30,EMP00182,22,21,1,0,13.14
2023-05-31,EMP00182,23,22,1,0,10.51
2023-06-30,EMP00182,21,19,1,1,9.24
2023-07-31,EMP00182,23,19,2,2,8.39
2023-08-31,EMP00182,22,22,0,0,10.0
2023-09-30,EMP00182,23,23,0,0,9.01
2023-10-31,EMP00182,20,20,0,0,2.85
2023-11-30,EMP00182,23,22,1,0,8.23
2023-12-31,EMP00182,23,20,2,1,2.63
2024-01-31,EMP00182,22,18,4,0,8.41
2024-02-29,EMP00182,23,21,2,0,5.6
2024-03-31,EMP00182,22,21,1,0,20.7
2024-04-30,EMP00182,20,19,1,0,7.8
2024-05-31,EMP00182,23,23,0,0,0.98
2024-06-30,EMP00182,23,20,1,2,7.33
2024-07-31,EMP00182,23,22,1,0,10.6
2024-08-31,EMP00182,20,20,0,0,16.37
2024-09-30,EMP00182,20,20,0,0,5.05
2024-10-31,EMP00182,23,22,1,0,0.09
2024-11-30,EMP00182,22,22,0,0,12.08
2024-12-31,EMP00182,22,21,1,0,1.1
2022-01-31,EMP00183,20,20,0,0,5.82
2022-02-28,EMP00183,23,23,0,0,6.71
2022-03-31,EMP00183,20,17,3,0,7.65
2022-04-30,EMP00183,21,21,0,0,11.45
2022-05-31,EMP00183,20,17,3,0,4.58
2022-06-30,EMP00183,22,21,1,0,6.63
2022-07-31,EMP00183,21,19,2,0,7.93
2022-08-31,EMP00183,23,23,0,0,8.75
2022-09-30,EMP00183,23,23,0,0,8.49
2022-10-31,EMP00183,21,21,0,0,10.18
2022-11-30,EMP00183,23,22,1,0,12.22
2022-12-31,EMP00183,20,18,2,0,9.96
2023-01-31,EMP00183,23,22,1,0,10.27
2023-02-28,EMP00183,23,23,0,0,0.09
2023-03-31,EMP00183,21,20,0,1,8.25
2023-04-30,EMP00183,20,20,0,0,10.4
2023-05-31,EMP00183,22,21,1,0,11.64
2023-06-30,EMP00183,22,19,3,0,4.54
2023-07-31,EMP00183,23,22,1,0,4.7
2023-08-31,EMP00183,21,18,2,1,5.13
2023-09-30,EMP00183,23,21,2,0,10.68
2023-10-31,EMP00183,23,20,3,0,13.17
2023-11-30,EMP00183,22,21,0,1,5.96
2023-12-31,EMP00183,22,20,2,0,12.54
2024-01-31,EMP00183,22,20,2,0,8.62
2024-02-29,EMP00183,22,18,4,0,7.38
2024-03-31,EMP00183,21,20,1,0,6.94
2024-04-30,EMP00183,21,17,3,1,11.73
2024-05-31,EMP00183,22,21,1,0,9.63
2024-06-30,EMP00183,20,18,1,1,19.38
2024-07-31,EMP00183,23,22,0,1,3.74
2024-08-31,EMP00183,22,22,0,0,10.59
2024-09-30,EMP00183,21,20,1,0,5.35
2024-10-31,EMP00183,21,19,2,0,3.65
2024-11-30,EMP00183,22,21,0,1,7.95
2024-12-31,EMP00183,22,22,0,0,8.69
2022-01-31,EMP00184,22,21,1,0,22.59
2022-02-28,EMP00184,21,21,0,0,7.08
2022-03-31,EMP00184,21,19,1,1,2.35
2022-04-30,EMP00184,21,21,0,0,9.37
2022-05-31,EMP00184,23,22,1,0,0.0
2022-06-30,EMP00184,20,18,1,1,7.54
2022-07-31,EMP00184,22,21,1,0,8.08
2022-08-31,EMP00184,22,21,1,0,11.97
2022-09-30,EMP00184,23,22,1,0,12.87
2022-10-31,EMP00184,23,20,3,0,5.48
2022-11-30,EMP00184,21,18,3,0,7.25
2022-12-31,EMP00184,22,22,0,0,4.17
2023-01-31,EMP00184,20,19,1,0,2.36
2023-02-28,EMP00184,20,20,0,0,9.55
2023-03-31,EMP00184,20,17,3,0,1.63
2023-04-30,EMP00184,21,21,0,0,5.93
2023-05-31,EMP00184,21,20,1,0,3.02
2023-06-30,EMP00184,20,20,0,0,10.75
2023-07-31,EMP00184,21,18,1,2,17.01
