performance_date,employee_id,rating_code,goals_completed,promotion_flag,bonus_amount
2023-12-31,EMP00232,4,9,False,49485.08
2024-03-31,EMP00232,3,3,False,50778.6
2024-06-30,EMP00232,1,11,False,0.0
2024-09-30,EMP00232,3,7,False,45532.67
2024-12-31,EMP00232,4,4,False,16405.57
2022-03-31,EMP00233,4,4,False,39485.0
2022-06-30,EMP00233,3,7,False,48220.88
2022-09-30,EMP00233,3,5,False,48771.53
2022-12-31,EMP00233,3,5,False,29876.28
2023-03-31,EMP00233,4,12,False,49909.37
2023-06-30,EMP00233,3,6,False,33064.4
2023-09-30,EMP00233,3,11,False,27248.99
2023-12-31,EMP00233,4,7,False,55412.09
2024-03-31,EMP00233,2,5,False,0.0
2024-06-30,EMP00233,3,10,False,38455.79
2024-09-30,EMP00233,4,7,False,21675.47
2024-12-31,EMP00233,3,12,False,42507.04
2022-12-31,EMP00234,3,5,False,71469.17
2023-03-31,EMP00234,4,12,False,23307.4
2023-06-30,EMP00234,2,12,False,0.0
2023-09-30,EMP00234,3,11,False,52277.22
2023-12-31,EMP00234,1,7,False,0.0
2024-03-31,EMP00234,2,9,False,0.0
2024-06-30,EMP00234,3,10,False,34709.06
2024-09-30,EMP00234,2,9,False,0.0
2024-12-31,EMP00234,3,9,False,60039.05
2022-03-31,EMP00235,4,10,False,80783.27
2022-06-30,EMP00235,3,7,False,50860.67
2022-09-30,EMP00235,4,5,False,39463.26
2022-12-31,EMP00235,3,11,False,65662.24
2023-03-31,EMP00235,1,8,False,0.0
2023-06-30,EMP00235,5,9,False,36961.33
2023-09-30,EMP00235,4,8,False,36394.94
2023-12-31,EMP00235,3,12,False,36851.83
2024-03-31,EMP00235,2,12,False,0.0
2024-06-30,EMP00235,3,4,False,65615.27
2024-09-30,EMP00235,4,11,False,37221.44
2024-12-31,EMP00235,4,10,False,66828.41
2023-06-30,EMP00236,1,9,False,0.0
2023-09-30,EMP00236,1,8,False,0.0
2023-12-31,EMP00236,1,4,False,0.0
2024-03-31,EMP00236,3,4,False,10022.95
2024-06-30,EMP00236,5,11,False,13447.08
2024-09-30,EMP00236,3,11,False,10471.9
2024-12-31,EMP00236,3,11,False,26875.18
2022-12-31,EMP00237,3,6,False,47669.35
2023-03-31,EMP00237,3,10,False,44105.77
2023-06-30,EMP00237,4,9,False,33801.87
2023-09-30,EMP00237,5,11,False,54524.92
2023-12-31,EMP00237,5,10,False,20223.64
2024-03-31,EMP00237,3,7,False,69012.01
2024-06-30,EMP00237,3,11,False,21753.72
2024-09-30,EMP00237,3,9,False,59379.42
2024-12-31,EMP00237,5,10,False,12158.5
2022-03-31,EMP00238,4,9,False,54782.98
2022-06-30,EMP00238,3,3,False,16606.64
2022-09-30,EMP00238,3,9,False,74997.28
2022-12-31,EMP00238,3,5,False,44559.04
2023-03-31,EMP00238,4,11,False,72853.58
2023-06-30,EMP00238,3,5,False,60060.26
2023-09-30,EMP00238,3,6,False,54008.35
2023-12-31,EMP00238,3,6,False,79431.65
2024-03-31,EMP00238,4,10,False,48480.94
2024-06-30,EMP00238,4,12,False,22871.5
2024-09-30,EMP00238,5,8,False,64989.1
2024-12-31,EMP00238,4,10,False,36281.33
2022-03-31,EMP00239,5,11,False,94864.7
2022-06-30,EMP00239,3,5,False,26913.68
2022-09-30,EMP00239,3,6,False,89852.23
2022-12-31,EMP00239,4,10,False,60129.91
2023-03-31,EMP00239,2,8,False,0.0
2023-06-30,EMP00239,4,4,False,42433.26
2023-09-30,EMP00239,2,6,False,0.0
2023-12-31,EMP00239,5,11,False,72270.88
2024-03-31,EMP00239,2,9,False,0.0
2024-06-30,EMP00239,3,12,False,86997.86
2024-09-30,EMP00239,2,9,False,0.0
2024-12-31,EMP00239,3,4,False,96050.0
2022-03-31,EMP00240,3,8,False,84558.75
2022-06-30,EMP00240,1,8,False,0.0
2022-09-30,EMP00240,3,10,False,46624.78
2022-12-31,EMP00240,4,10,False,178816.84
2023-03-31,EMP00240,4,11,False,151601.44
2023-06-30,EMP00240,4,3,False,144847.31
2023-09-30,EMP00240,3,11,False,138380.73
2023-12-31,EMP00240,3,6,False,140541.2
2024-03-31,EMP00240,3,12,False,129260.05
2024-06-30,EMP00240,3,12,False,80815.87
2024-09-30,EMP00240,2,8,False,0.0
2024-12-31,EMP00240,4,12,False,153044.17
2023-09-30,EMP00241,3,4,False,135492.03
2023-12-31,EMP00241,4,9,False,31638.95
2024-03-31,EMP00241,3,10,False,125740.02
2024-06-30,EMP00241,3,9,False,103495.42
2024-09-30,EMP00241,4,10,False,103173.27
2024-12-31,EMP00241,3,10,False,89489.38
2022-03-31,EMP00242,3,3,False,30352.49
2022-06-30,EMP00242,4,12,False,33608.84
2022-09-30,EMP00242,3,8,False,48273.17
2022-12-31,EMP00242,5,8,True,13512.01
2023-03-31,EMP00242,2,4,False,0.0
2023-06-30,EMP00242,4,6,False,39788.86
2024-03-31,EMP00243,3,8,False,52232.83
2024-06-30,EMP00243,2,5,False,0.0
2022-03-31,EMP00244,5,12,False,26190.26
2022-06-30,EMP00244,2,7,False,0.0
2022-09-30,EMP00244,3,7,False,63902.2
2022-12-31,EMP00244,3,3,False,69186.24
2023-03-31,EMP00244,3,10,False,40204.83
2023-06-30,EMP00244,3,9,False,54734.92
2023-09-30,EMP00244,1,8,False,0.0
2023-12-31,EMP00244,3,5,False,65216.37
2024-03-31,EMP00244,3,12,False,24438.91
2024-06-30,EMP00244,1,9,False,0.0
2024-09-30,EMP00244,3,11,False,21143.67
2024-12-31,EMP00244,3,4,False,47212.49
2022-03-31,EMP00245,2,5,False,0.0
2022-06-30,EMP00245,5,3,False,57437.01
2022-09-30,EMP00245,1,8,False,0.0
2022-12-31,EMP00245,3,12,False,49282.94
2023-03-31,EMP00245,3,7,False,84878.91
2023-06-30,EMP00245,4,3,False,114664.17
2023-09-30,EMP00245,4,8,False,23337.07
2023-12-31,EMP00245,3,10,False,63408.31
2024-03-31,EMP00245,3,12,False,83157.27
2024-06-30,EMP00245,3,9,False,54342.7
2024-09-30,EMP00245,3,4,False,70426.64
2024-12-31,EMP00245,4,4,False,26875.09
2022-03-31,EMP00246,4,4,False,77212.27
2022-06-30,EMP00246,3,11,False,86149.38
2022-09-30,EMP00246,4,9,False,146132.45
2022-12-31,EMP00246,2,9,False,0.0
2023-03-31,EMP00246,4,9,False,63350.36
2023-06-30,EMP00246,3,4,False,110348.75
2023-09-30,EMP00246,3,6,False,77664.25
2023-12-31,EMP00246,4,3,False,107002.37
2024-03-31,EMP00246,4,4,False,108403.87
2024-06-30,EMP00246,3,6,False,46059.02
2024-09-30,EMP00246,3,6,False,128921.49
2024-12-31,EMP00246,3,10,False,47415.42
2022-03-31,EMP00247,2,8,False,0.0
2022-06-30,EMP00247,5,7,False,54487.33
2022-09-30,EMP00247,3,10,False,29980.83
2022-12-31,EMP00247,4,8,False,32260.91
2023-03-31,EMP00247,5,8,True,19516.95
2023-06-30,EMP00247,2,8,False,0.0
2023-09-30,EMP00247,2,9,False,0.0
2023-12-31,EMP00247,3,5,False,15477.27
2024-03-31,EMP00247,3,6,False,54569.94
2024-06-30,EMP00247,3,11,False,14806.74
2024-09-30,EMP00247,3,8,False,10478.81
2024-12-31,EMP00247,3,10,False,23323.71
2022-03-31,EMP00248,4,12,False,58662.8
2022-06-30,EMP00248,3,6,False,14033.74
2022-09-30,EMP00248,3,8,False,53862.83
2022-03-31,EMP00249,3,7,False,72862.86
2022-06-30,EMP00249,5,10,False,88944.21
2022-09-30,EMP00249,3,4,False,39206.0
2022-12-31,EMP00249,3,6,False,46744.51
2023-03-31,EMP00249,3,10,False,30726.1
2023-06-30,EMP00249,2,9,False,0.0
2024-06-30,EMP00250,3,9,False,41340.28
2024-09-30,EMP00250,3,12,False,29357.03
2024-12-31,EMP00250,3,10,False,26869.37
2022-03-31,EMP00251,2,9,False,0.0
2022-03-31,EMP00252,3,12,False,45501.83
2022-06-30,EMP00252,3,4,False,67384.18
2022-09-30,EMP00252,1,9,False,0.0
2022-12-31,EMP00252,2,8,False,0.0
2023-03-31,EMP00252,2,6,False,0.0
2023-06-30,EMP00252,4,4,False,21628.03
2023-09-30,EMP00252,3,12,False,49883.67
2023-12-31,EMP00252,4,6,False,53214.46
2024-03-31,EMP00252,1,9,False,0.0
2024-06-30,EMP00252,3,4,False,57417.37
2024-09-30,EMP00252,3,12,False,48346.53
2024-12-31,EMP00252,5,9,False,30151.37
2022-03-31,EMP00253,3,7,False,18195.58
2022-06-30,EMP00253,4,12,True,62221.92
2022-09-30,EMP00253,2,7,False,0.0
2022-12-31,EMP00253,4,8,False,57162.11
2023-03-31,EMP00253,4,6,False,41329.34
2023-06-30,EMP00253,5,6,False,15736.16
2023-09-30,EMP00253,3,7,False,44032.15
2023-12-31,EMP00253,3,6,False,12782.45
2024-03-31,EMP00253,4,5,False,66297.58
2024-06-30,EMP00253,4,3,False,36141.79
2024-09-30,EMP00253,3,7,False,65069.5
2024-12-31,EMP00253,2,11,False,0.0
2022-03-31,EMP00254,2,9,False,0.0
2022-06-30,EMP00254,1,8,False,0.0
2022-09-30,EMP00254,5,6,False,135125.09
2022-12-31,EMP00254,3,5,False,45520.82
2023-03-31,EMP00254,4,3,False,60589.37
2023-06-30,EMP00254,4,10,False,29915.38
2023-09-30,EMP00254,3,7,False,92116.87
2023-12-31,EMP00254,4,8,False,77040.07
2024-03-31,EMP00254,2,7,False,0.0
2024-06-30,EMP00254,4,3,False,137065.82
2024-09-30,EMP00254,4,11,False,142319.19
2024-12-31,EMP00254,1,12,False,0.0
2024-06-30,EMP00255,2,3,False,0.0
2024-09-30,EMP00255,5,12,False,90910.07
2024-12-31,EMP00255,5,12,True,73805.36
2022-03-31,EMP00256,3,5,False,17142.62
2022-06-30,EMP00256,3,7,False,55616.93
2022-09-30,EMP00256,3,5,False,36898.38
2022-12-31,EMP00256,3,10,False,57915.4
2023-03-31,EMP00256,3,11,False,53384.32
2023-06-30,EMP00256,3,10,False,66403.22
2023-09-30,EMP00256,3,5,False,89031.56
2023-12-31,EMP00256,3,10,False,63665.78
2024-03-31,EMP00256,2,8,False,0.0
2024-06-30,EMP00256,3,10,False,58850.13
2024-09-30,EMP00256,3,11,False,19442.79
2024-12-31,EMP00256,4,4,False,79110.72
2024-09-30,EMP00257,3,5,False,38833.4
2024-12-31,EMP00257,4,11,False,38151.02
2022-03-31,EMP00258,4,9,False,83659.34
2022-06-30,EMP00258,3,8,False,35087.69
2022-09-30,EMP00258,4,11,False,31453.35
2022-12-31,EMP00258,4,10,False,67720.98
2023-03-31,EMP00258,2,4,False,0.0
2023-06-30,EMP00258,5,10,False,58623.98
2023-09-30,EMP00258,2,9,False,0.0
2023-12-31,EMP00258,1,8,False,0.0
2024-03-31,EMP00258,3,11,False,70170.72
2024-06-30,EMP00258,4,4,False,43242.65
2024-09-30,EMP00258,1,11,False,0.0
2024-12-31,EMP00258,4,4,False,15411.42
2023-06-30,EMP00259,3,3,False,63164.85
2023-09-30,EMP00259,2,7,False,0.0
2023-12-31,EMP00259,5,9,False,29152.29
2024-03-31,EMP00259,2,5,False,0.0
2024-06-30,EMP00259,3,4,False,13853.03
2024-09-30,EMP00259,3,8,False,15585.06
2024-12-31,EMP00259,3,6,False,52490.4
2022-06-30,EMP00260,1,10,False,0.0
2022-09-30,EMP00260,4,11,False,15734.15
2022-12-31,EMP00260,3,12,False,14687.19
2023-03-31,EMP00260,3,3,False,25319.85
2023-06-30,EMP00260,3,4,False,9829.29
2023-09-30,EMP00260,4,5,False,27311.58
2023-12-31,EMP00260,1,12,False,0.0
2024-03-31,EMP00260,3,7,False,28186.53
2024-06-30,EMP00260,1,12,False,0.0
2024-09-30,EMP00260,3,7,False,10537.86
2024-12-31,EMP00260,3,3,False,15704.64
2022-03-31,EMP00261,3,9,False,50731.48
2022-06-30,EMP00261,3,12,False,13415.87
2022-09-30,EMP00261,3,12,False,25511.85
2022-12-31,EMP00261,4,3,False,30968.94
2023-03-31,EMP00261,3,10,False,18251.64
2023-06-30,EMP00261,2,5,False,0.0
2023-09-30,EMP00261,5,6,False,19777.4
2023-12-31,EMP00261,4,9,False,18430.27
2024-03-31,EMP00261,4,4,False,21254.12
2024-06-30,EMP00261,3,5,False,21743.96
2024-09-30,EMP00261,4,10,False,9296.26
2024-12-31,EMP00261,2,7,False,0.0
2022-03-31,EMP00262,4,4,False,18910.78
2022-06-30,EMP00262,4,4,False,23312.39
2022-09-30,EMP00262,3,3,False,38445.28
2022-12-31,EMP00262,2,7,False,0.0
2023-03-31,EMP00262,4,11,False,43807.16
2023-06-30,EMP00262,3,10,False,34790.33
2023-09-30,EMP00262,2,12,False,0.0
2023-12-31,EMP00262,4,5,False,36037.18
2024-03-31,EMP00262,3,4,False,26476.97
2024-06-30,EMP00262,4,11,False,35103.59
2024-09-30,EMP00262,3,11,False,33067.32
2024-12-31,EMP00262,4,6,False,44207.34
2022-03-31,EMP00263,3,12,False,32161.74
2022-06-30,EMP00263,3,10,False,33358.41
2022-09-30,EMP00263,3,7,False,48153.91
2022-12-31,EMP00263,1,5,False,0.0
2023-03-31,EMP00263,3,7,False,44495.15
2023-06-30,EMP00263,3,12,False,66200.47
2023-09-30,EMP00263,1,3,False,0.0
2023-12-31,EMP00263,4,11,False,73785.92
2024-03-31,EMP00263,5,10,False,20977.64
2024-06-30,EMP00263,3,5,False,64990.37
2024-09-30,EMP00263,2,10,False,0.0
2024-12-31,EMP00263,5,5,False,13584.87
2023-12-31,EMP00264,3,4,False,13625.76
2024-03-31,EMP00264,3,9,False,27172.79
2024-06-30,EMP00264,3,5,False,20659.47
2024-09-30,EMP00264,3,4,False,23828.02
2024-12-31,EMP00264,3,9,False,35466.94
2022-03-31,EMP00265,1,12,False,0.0
2022-06-30,EMP00265,3,7,False,87269.75
2022-09-30,EMP00265,3,11,False,112496.11
2022-12-31,EMP00265,5,5,False,176117.46
2023-03-31,EMP00265,3,11,False,166964.83
2023-06-30,EMP00265,4,8,False,93112.05
2023-09-30,EMP00265,3,12,False,103480.86
2023-12-31,EMP00265,3,7,False,60148.06
2024-03-31,EMP00265,3,11,False,68349.01
2024-06-30,EMP00265,3,5,False,173897.95
2024-09-30,EMP00265,2,11,False,0.0
2024-12-31,EMP00265,4,4,False,152999.61
2023-06-30,EMP00266,3,11,False,35558.12
2023-09-30,EMP00266,3,9,False,41296.58
2023-12-31,EMP00266,2,11,False,0.0
2024-03-31,EMP00266,4,4,False,63062.85
2024-06-30,EMP00266,5,9,False,34009.34
2024-09-30,EMP00266,3,5,False,34564.79
2024-12-31,EMP00266,2,4,False,0.0
2022-03-31,EMP00267,5,6,True,38097.93
2022-06-30,EMP00267,3,3,False,54890.39
2022-09-30,EMP00267,3,9,False,76375.71
2022-12-31,EMP00267,3,6,False,62972.81
2023-03-31,EMP00267,4,9,False,135919.14
2023-06-30,EMP00267,3,7,False,118373.37
2023-09-30,EMP00267,4,10,False,145471.39
2023-12-31,EMP00267,5,12,False,97384.59
2024-03-31,EMP00267,3,5,False,90598.85
2024-06-30,EMP00267,4,8,False,143437.14
2024-09-30,EMP00267,2,3,False,0.0
2024-12-31,EMP00267,3,12,False,87590.1
2022-03-31,EMP00268,4,12,False,47025.09
2022-06-30,EMP00268,3,10,False,31920.94
2022-09-30,EMP00268,3,8,False,144105.31
2022-12-31,EMP00268,5,12,False,113365.45
2023-03-31,EMP00268,3,9,False,37008.41
2023-06-30,EMP00268,4,10,False,145945.2
2023-09-30,EMP00268,3,7,False,45239.57
2023-12-31,EMP00268,3,10,False,101533.24
2024-03-31,EMP00268,5,12,False,118936.09
2024-06-30,EMP00268,3,10,False,58575.75
2024-09-30,EMP00268,3,8,False,145311.75
2024-12-31,EMP00268,3,4,False,57347.35
2024-03-31,EMP00269,3,5,False,100321.31
2024-06-30,EMP00269,4,10,True,39772.28
2024-09-30,EMP00269,3,4,False,98316.97
2024-12-31,EMP00269,5,3,False,82226.72
2022-09-30,EMP00270,5,5,False,50502.35
2022-12-31,EMP00270,3,4,False,68934.37
2023-03-31,EMP00270,1,3,False,0.0
2023-06-30,EMP00270,4,8,False,128637.04
2023-09-30,EMP00270,3,7,False,93636.17
2023-12-31,EMP00270,3,6,False,43755.76
2024-03-31,EMP00270,4,7,False,139850.7
2024-06-30,EMP00270,4,10,False,132086.25
2024-09-30,EMP00270,4,11,False,90716.57
2024-12-31,EMP00270,5,12,False,61968.88
2022-03-31,EMP00271,3,9,False,18638.18
2022-06-30,EMP00271,3,9,False,34396.29
2022-09-30,EMP00271,2,9,False,0.0
2022-12-31,EMP00271,1,3,False,0.0
2023-03-31,EMP00271,3,3,False,51346.91
2023-06-30,EMP00271,4,12,False,40250.3
2023-09-30,EMP00271,3,10,False,40024.43
2023-12-31,EMP00271,4,11,False,54995.16
2024-03-31,EMP00271,3,5,False,55391.34
2024-06-30,EMP00271,3,4,False,48769.3
2024-09-30,EMP00271,4,9,True,20421.74
2024-12-31,EMP00271,5,12,False,15438.73
2023-09-30,EMP00272,1,11,False,0.0
2023-12-31,EMP00272,3,3,False,29874.75
2024-03-31,EMP00272,5,12,False,35910.84
2024-06-30,EMP00272,5,5,False,42187.19
2024-09-30,EMP00272,3,4,False,27559.85
2024-12-31,EMP00272,3,11,False,28103.33
2022-03-31,EMP00273,3,9,False,26573.19
2022-06-30,EMP00273,4,7,False,21184.35
2022-09-30,EMP00273,3,12,False,19470.43
2022-12-31,EMP00273,3,5,False,14283.27
2023-03-31,EMP00273,3,10,False,15527.65
2023-06-30,EMP00273,2,6,False,0.0
2023-09-30,EMP00273,2,12,False,0.0
2023-12-31,EMP00273,3,11,False,21086.58
2024-03-31,EMP00273,5,9,False,34599.36
2024-06-30,EMP00273,3,12,False,16484.34
2024-09-30,EMP00273,3,5,False,26185.35
2024-12-31,EMP00273,1,9,False,0.0
2023-03-31,EMP00274,3,5,False,33616.48
2023-06-30,EMP00274,3,6,False,60719.36
2023-09-30,EMP00274,5,8,False,140537.74
2023-12-31,EMP00274,1,9,False,0.0
2024-03-31,EMP00274,3,12,False,105034.93
2024-06-30,EMP00274,1,3,False,0.0
2024-09-30,EMP00274,3,12,False,129582.55
2024-12-31,EMP00274,2,4,False,0.0
2022-03-31,EMP00275,3,11,False,36984.29
2022-06-30,EMP00275,3,11,False,182580.93
2022-09-30,EMP00275,5,6,False,50093.14
2022-12-31,EMP00275,4,9,False,92072.86
2023-03-31,EMP00275,5,12,False,188105.16
2023-06-30,EMP00275,2,5,False,0.0
2023-09-30,EMP00275,2,3,False,0.0
2023-12-31,EMP00275,5,8,False,79469.98
2024-03-31,EMP00275,4,6,False,136949.31
2024-06-30,EMP00275,4,8,False,122715.77
2024-09-30,EMP00275,4,5,False,71029.18
2024-12-31,EMP00275,4,6,False,92685.57
2022-06-30,EMP00276,3,8,False,35367.35
2022-09-30,EMP00276,3,12,False,23498.52
2022-12-31,EMP00276,4,8,False,34255.57
2023-03-31,EMP00276,3,7,False,54558.56
2023-06-30,EMP00276,3,9,False,51791.67
2023-09-30,EMP00276,4,7,False,16025.42
2023-12-31,EMP00276,5,12,False,15816.52
2024-03-31,EMP00276,4,5,False,34661.11
2024-06-30,EMP00276,4,10,False,10319.9
2024-09-30,EMP00276,4,3,False,43980.74
2024-12-31,EMP00276,3,3,False,25719.81
2022-03-31,EMP00277,4,4,False,80891.67
2022-06-30,EMP00277,3,3,False,131813.48
2022-09-30,EMP00277,3,6,False,111010.98
2022-12-31,EMP00277,3,5,False,74902.61
2023-03-31,EMP00277,4,7,False,54825.67
2023-06-30,EMP00277,3,9,False,47561.31
2023-09-30,EMP00277,3,11,False,95296.43
2023-12-31,EMP00277,3,12,False,24133.52
2024-03-31,EMP00277,3,6,False,100306.78
2024-06-30,EMP00277,3,6,False,70667.3
2024-09-30,EMP00277,3,5,False,92710.83
2024-12-31,EMP00277,3,3,False,93496.33
2022-03-31,EMP00278,3,7,False,179143.56
2022-06-30,EMP00278,3,8,False,92513.76
2022-09-30,EMP00278,3,9,False,178089.05
2022-12-31,EMP00278,4,12,False,73359.05
2023-03-31,EMP00278,4,10,False,96074.33
2023-06-30,EMP00278,3,10,False,133743.38
2023-09-30,EMP00278,4,12,False,138461.03
2023-12-31,EMP00278,3,6,False,128195.84
2024-03-31,EMP00278,4,5,False,84297.75
2024-06-30,EMP00278,4,12,True,62295.18
2024-09-30,EMP00278,3,11,False,134866.05
2024-12-31,EMP00278,4,11,False,110689.5
2022-03-31,EMP00279,4,8,False,15338.32
2022-06-30,EMP00279,3,8,False,62754.34
2022-09-30,EMP00279,4,7,False,67060.52
2022-12-31,EMP00279,1,7,False,0.0
2023-03-31,EMP00279,3,6,False,73841.49
2023-06-30,EMP00279,3,5,False,69341.61
2023-09-30,EMP00279,3,12,False,64891.97
2023-12-31,EMP00279,4,12,False,70691.01
2024-03-31,EMP00279,5,10,False,64942.34
2024-06-30,EMP00279,3,3,False,37569.05
2024-09-30,EMP00279,5,8,False,45398.87
2024-12-31,EMP00279,4,10,False,59078.86
2022-03-31,EMP00280,2,10,False,0.0
2022-06-30,EMP00280,4,10,False,156721.98
2022-09-30,EMP00280,3,10,False,171209.09
2022-12-31,EMP00280,3,11,False,143614.67
2023-03-31,EMP00280,5,3,False,82227.3
2023-06-30,EMP00280,1,7,False,0.0
2023-09-30,EMP00280,3,3,False,184061.58
2023-12-31,EMP00280,2,8,False,0.0
2024-03-31,EMP00280,3,7,False,72784.87
2024-06-30,EMP00280,3,6,False,68627.42
2024-09-30,EMP00280,3,12,False,45596.81
2024-12-31,EMP00280,3,3,False,182994.16
2022-03-31,EMP00281,4,12,False,68662.21
2024-09-30,EMP00282,3,4,False,164970.14
2024-12-31,EMP00282,3,6,False,185027.58
2022-03-31,EMP00283,3,8,False,48381.01
2022-06-30,EMP00283,3,11,False,52070.61
2022-09-30,EMP00283,3,5,False,31362.81
2022-12-31,EMP00283,4,3,False,20612.53
2023-03-31,EMP00283,3,4,False,12374.04
2023-06-30,EMP00283,5,6,False,24433.14
2023-09-30,EMP00283,5,4,False,24135.74
2023-12-31,EMP00283,4,11,False,11565.45
2024-03-31,EMP00283,2,6,False,0.0
2024-06-30,EMP00283,4,12,True,35405.76
2024-09-30,EMP00283,3,6,False,45623.28
2024-12-31,EMP00283,3,11,False,38200.23
2022-06-30,EMP00284,3,10,False,41888.56
2022-09-30,EMP00284,3,6,False,61309.8
2022-12-31,EMP00284,3,9,False,52318.35
2023-03-31,EMP00284,4,9,False,88610.08
2023-06-30,EMP00284,3,12,False,90574.27
2023-09-30,EMP00284,5,12,False,23538.34
2023-12-31,EMP00284,4,7,False,53722.81
2024-03-31,EMP00284,3,8,False,93778.17
2024-06-30,EMP00284,4,12,False,43980.64
2024-09-30,EMP00284,2,12,False,0.0
2024-12-31,EMP00284,3,9,False,37934.29
2022-03-31,EMP00285,3,11,False,49372.28
2022-06-30,EMP00285,3,4,False,39194.19
2022-09-30,EMP00285,4,8,False,64728.74
2022-12-31,EMP00285,3,7,False,23449.97
2023-03-31,EMP00285,3,4,False,57537.17
2023-06-30,EMP00285,3,6,False,56724.99
2023-09-30,EMP00285,2,3,False,0.0
2023-12-31,EMP00285,5,3,False,54538.4
2024-03-31,EMP00285,4,11,False,36130.39
2024-06-30,EMP00285,4,10,True,29216.8
2024-09-30,EMP00285,3,5,False,53886.74
2024-12-31,EMP00285,3,10,False,59470.69
2022-03-31,EMP00286,1,7,False,0.0
2022-06-30,EMP00286,2,7,False,0.0
2022-09-30,EMP00286,2,6,False,0.0
2022-12-31,EMP00286,1,8,False,0.0
2023-03-31,EMP00286,3,5,False,44981.73
2023-06-30,EMP00286,1,5,False,0.0
2023-09-30,EMP00286,3,7,False,41213.99
2023-12-31,EMP00286,3,6,False,90104.4
2024-03-31,EMP00286,2,4,False,0.0
2024-06-30,EMP00286,5,5,False,64087.68
2024-09-30,EMP00286,5,3,False,19282.85
2024-12-31,EMP00286,5,12,False,61332.64
2023-03-31,EMP00287,5,6,False,63705.6
2023-06-30,EMP00287,3,6,False,18772.57
2023-09-30,EMP00287,4,4,False,53176.3
2023-12-31,EMP00287,3,11,False,16215.89
2024-03-31,EMP00287,3,3,False,28037.5
2024-06-30,EMP00287,2,5,False,0.0
2024-09-30,EMP00287,5,3,False,39926.45
2024-12-31,EMP00287,4,5,False,32581.55
2022-12-31,EMP00288,3,8,False,62136.01
2023-03-31,EMP00288,4,10,False,22287.31
2023-06-30,EMP00288,3,5,False,71076.94
2023-09-30,EMP00288,1,8,False,0.0
2023-12-31,EMP00288,4,3,False,31776.23
2024-03-31,EMP00288,4,7,False,24060.54
2024-06-30,EMP00288,4,11,True,32718.6
2024-09-30,EMP00288,3,7,False,46084.29
2024-12-31,EMP00288,4,7,False,43707.11
2022-03-31,EMP00289,3,9,False,70918.32
2022-06-30,EMP00289,2,3,False,0.0
2022-09-30,EMP00289,3,11,False,22738.96
2022-12-31,EMP00289,1,11,False,0.0
2023-03-31,EMP00289,4,4,False,60408.25
2023-06-30,EMP00289,2,8,False,0.0
2023-09-30,EMP00289,3,3,False,76728.02
2023-12-31,EMP00289,4,5,False,87895.69
2024-03-31,EMP00289,4,11,False,79966.19
2024-06-30,EMP00289,4,10,False,84880.57
2024-09-30,EMP00289,3,12,False,38591.22
2024-12-31,EMP00289,2,4,False,0.0
2022-03-31,EMP00290,3,9,False,70016.43
2022-06-30,EMP00290,3,6,False,81186.7
2022-09-30,EMP00290,5,9,False,57921.77
2022-12-31,EMP00290,4,8,True,43630.82
2023-03-31,EMP00290,4,3,True,40407.23
2023-06-30,EMP00290,3,9,False,42679.96
2023-09-30,EMP00290,3,9,False,69540.46
2023-12-31,EMP00290,3,5,False,25361.52
2024-03-31,EMP00290,3,6,False,55427.96
2024-06-30,EMP00290,2,10,False,0.0
2024-09-30,EMP00290,3,4,False,77170.06
2024-12-31,EMP00290,3,10,False,60705.13
2022-03-31,EMP00291,2,6,False,0.0
2022-06-30,EMP00291,3,8,False,120166.15
2022-09-30,EMP00291,3,7,False,58919.63
2022-12-31,EMP00291,3,4,False,97388.18
2023-03-31,EMP00291,3,11,False,108623.64
2023-06-30,EMP00291,4,8,False,122658.08
2023-09-30,EMP00291,2,10,False,0.0
2023-12-31,EMP00291,3,11,False,52662.14
2024-03-31,EMP00291,3,6,False,102101.47
2024-06-30,EMP00291,3,3,False,121937.28
2024-09-30,EMP00291,5,12,False,34413.57
2024-12-31,EMP00291,3,7,False,59011.48
2022-03-31,EMP00292,4,11,False,50245.01
2022-06-30,EMP00292,3,8,False,22249.01
2022-09-30,EMP00292,2,8,False,0.0
2022-12-31,EMP00292,3,12,False,61197.01
2023-03-31,EMP00292,5,7,False,39239.73
2023-06-30,EMP00292,3,7,False,35113.04
2023-09-30,EMP00292,4,12,False,35167.8
2023-12-31,EMP00292,3,9,False,33843.96
2024-03-31,EMP00292,4,10,False,48552.66
2024-06-30,EMP00292,1,11,False,0.0
2024-09-30,EMP00292,5,4,False,29127.96
2024-12-31,EMP00292,3,3,False,65864.67
2022-03-31,EMP00293,3,3,False,24430.8
2022-06-30,EMP00293,3,7,False,27351.67
2022-09-30,EMP00293,3,5,False,38946.3
2022-12-31,EMP00293,3,7,False,40353.37
2023-03-31,EMP00293,3,7,False,30003.05
2023-06-30,EMP00293,1,12,False,0.0
2023-09-30,EMP00293,2,7,False,0.0
2023-12-31,EMP00293,3,4,False,24803.02
2024-03-31,EMP00293,3,6,False,31362.38
2024-06-30,EMP00293,3,4,False,57631.59
2024-09-30,EMP00293,3,8,False,36031.78
2024-12-31,EMP00293,1,7,False,0.0
2022-03-31,EMP00294,3,3,False,34327.04
